date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:33	315169/315169	---M--	200	added ('OK')	image/png	etag:%224cf21-66a4cfef-4ba60797b4cd5181;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/testimonial-bg.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/testimonial-bg.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:49:33	153073/153073	---M--	200	added ('OK')	image/png	etag:%22255f1-66a4cfef-a5cc82ac11f45d0e;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/newsletter-bg.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/newsletter-bg.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:49:33	286744/286744	---M--	200	added ('OK')	image/png	etag:%2246018-66a4cfef-70d878c2601475cd;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/choose-us-bg.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/choose-us-bg.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:49:34	146105/146105	---M--	200	added ('OK')	image/png	etag:%2223ab9-66a4cfef-7411f8d170136de7;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/footer-bg.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/footer-bg.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:17	4328/4328	---M--	200	added ('OK')	image/png	etag:%2210e8-66a4cff1-97795b90dfab83d9;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/logo/logo.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/logo/logo.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:20	57971/57971	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:17%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/case-studies/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/case-studies/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:22	73614/73614	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:18%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/blog/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/blog/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:22	73734/73734	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:19%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/post-left-sidebar/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/post-left-sidebar/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:24	74456/74456	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:21%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/post-right-sidebar/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/post-right-sidebar/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:24	53133/53133	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:23%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/page/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/page/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:26	62513/62513	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:23%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/page-right-sidebar/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/page-right-sidebar/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:27	62378/62378	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:25%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/page-left-sidebar/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/page-left-sidebar/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:28	53260/53260	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:25%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/contact/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/contact/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:40	321311/321311	---M--	200	added ('OK')	image/png	etag:%224e71f-66a4cff0-ddc9b8507d876f01;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider1.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider1.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:40	251404/251404	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2019:50:40%20GMT	https://demo.misbahwp.com/corporate-lawyer-firm/cart/	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/cart/index.html	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:41	364567/364567	---M--	200	added ('OK')	image/png	etag:%2259017-66a4cff0-65966d185fbd6c67;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider2.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider2.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:41	1300/1300	---M--	200	added ('OK')	image/png	etag:%22514-66a4cff3-e67948ba488c7174;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features1.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features1.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:41	1013/1013	---M--	200	added ('OK')	image/png	etag:%223f5-66a4cff3-e0ef49489092130f;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features2.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features2.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:41	1323/1323	---M--	200	added ('OK')	image/png	etag:%2252b-66a4cff3-3d4585791cd2e2;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features3.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features3.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:41	415202/415202	---M--	200	added ('OK')	image/png	etag:%22655e2-66a4cff0-ebeeead1ce8da955;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider3.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/slider/slider3.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:42	1031/1031	---M--	200	added ('OK')	image/png	etag:%22407-66a4cff3-fb4ae5c1a304a7f8;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features4.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features4.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:42	1483/1483	---M--	200	added ('OK')	image/png	etag:%225cb-66a4cff3-731f3f8df24a83ae;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features5.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/our-features/our-features5.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:42	24587/24587	---M--	200	added ('OK')	image/png	etag:%22600b-66a4cff6-57157f66bce4f7bf;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/vision.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/vision.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:42	45825/45825	---M--	200	added ('OK')	image/png	etag:%22b301-66a4cff6-bf1d1fe6c4acbb07;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/mission.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/mission.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:43	230533/230533	---M--	200	added ('OK')	image/png	etag:%2238485-66a4cff6-a1d8e15124599de7;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/about-us.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/about-us/about-us.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:43	996/996	---M--	200	added ('OK')	image/png	etag:%223e4-66a4cfee-d11e539940662847;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/courthouse-clr.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/background/courthouse-clr.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
16:50:43	183835/183835	---M--	200	added ('OK')	image/png	etag:%222ce1b-66a4cff7-6b5f4a761df97150;;;%22	https://demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/we-expert/we-expert.png	D:/fca-advocacia/advocacia_imobiliaria/advocacia_imobiliaria/demo.misbahwp.com/corporate-lawyer-firm/wp-content/themes/corporate-lawyer-firm-pro/images/we-expert/we-expert.png	(from https://demo.misbahwp.com/corporate-lawyer-firm/)
